-0.96811,0.067582,0.24124,6.6295,0.059566,0.99741,-0.040377,-1.265,-0.24334,-0.02472,-0.96963,-2.6552
-0.9689,0.068647,0.23774,6.643,0.060813,0.99734,-0.04014,-1.2648,-0.23986,-0.024434,-0.9705,-2.7126
-0.96966,0.067994,0.2348,6.6598,0.059921,0.99735,-0.041358,-1.265,-0.23699,-0.026034,-0.97116,-2.769
-0.97044,0.068758,0.23135,6.6734,0.061212,0.99734,-0.039649,-1.2638,-0.23346,-0.024316,-0.97206,-2.8286
-0.97131,0.06825,0.22783,6.6886,0.060584,0.99734,-0.040481,-1.2638,-0.22999,-0.025516,-0.97286,-2.8889
-0.97219,0.068965,0.22383,6.7017,0.061678,0.99732,-0.039398,-1.2634,-0.22594,-0.024497,-0.97383,-2.9513
-0.97279,0.068696,0.22129,6.7161,0.061617,0.99735,-0.038742,-1.2627,-0.22336,-0.024053,-0.97444,-3.0123
-0.97328,0.06903,0.21899,6.7296,0.062113,0.99733,-0.038324,-1.2622,-0.22105,-0.023698,-0.97498,-3.0728
-0.97367,0.069036,0.21724,6.7437,0.062245,0.99734,-0.037957,-1.2617,-0.21928,-0.023435,-0.97538,-3.1319
-0.97387,0.071175,0.21568,6.7552,0.064471,0.9972,-0.037967,-1.2617,-0.21778,-0.023069,-0.97573,-3.1915
-0.97404,0.070742,0.21504,6.7704,0.063982,0.99722,-0.038246,-1.2615,-0.21715,-0.023495,-0.97586,-3.2517
-0.97362,0.070867,0.21689,6.787,0.064307,0.99724,-0.037165,-1.2606,-0.21892,-0.022238,-0.97549,-3.3166
-0.97316,0.070511,0.21908,6.8035,0.06389,0.99726,-0.037169,-1.2601,-0.2211,-0.022175,-0.975,-3.3797
-0.97221,0.070517,0.22325,6.8218,0.06375,0.99727,-0.037383,-1.2599,-0.22528,-0.022112,-0.97404,-3.4422
-0.97144,0.071798,0.22616,6.8371,0.064747,0.99716,-0.038452,-1.2604,-0.22828,-0.022711,-0.97333,-3.5042
-0.97057,0.069891,0.23046,6.8577,0.062257,0.99725,-0.040241,-1.261,-0.23264,-0.024709,-0.97225,-3.5629
-0.97015,0.069014,0.23248,6.8753,0.061261,0.9973,-0.040413,-1.2607,-0.23464,-0.024965,-0.97176,-3.6242
-0.97,0.066052,0.23398,6.8967,0.058106,0.99748,-0.040699,-1.2598,-0.23608,-0.025882,-0.97139,-3.6867
-0.97056,0.06563,0.23174,6.9132,0.057981,0.99753,-0.039672,-1.2591,-0.23378,-0.025068,-0.97197,-3.7534
-0.97076,0.065491,0.23096,6.9317,0.05792,0.99754,-0.039422,-1.2587,-0.23297,-0.024892,-0.97216,-3.8232
-0.9708,0.065848,0.23066,6.9481,0.058409,0.99753,-0.038941,-1.2581,-0.23266,-0.024331,-0.97225,-3.8899
-0.97052,0.065561,0.23195,6.9665,0.057751,0.99752,-0.040311,-1.2584,-0.23402,-0.025727,-0.97189,-3.9543
-0.97076,0.066251,0.23074,6.9821,0.058747,0.9975,-0.039247,-1.2577,-0.23277,-0.024544,-0.97222,-4.0209
-0.97064,0.066015,0.2313,7,0.058548,0.99752,-0.039007,-1.2569,-0.2333,-0.02432,-0.9721,-4.0867
-0.97023,0.067132,0.23272,7.0165,0.060242,0.99751,-0.036597,-1.2552,-0.23459,-0.021488,-0.97186,-4.1546
-0.97026,0.065734,0.23295,7.0354,0.059121,0.99763,-0.035265,-1.2538,-0.23472,-0.020444,-0.97185,-4.2219
-0.96998,0.067016,0.23379,7.0519,0.060712,0.99757,-0.03407,-1.2526,-0.2355,-0.018854,-0.97169,-4.2897
-0.96961,0.066509,0.23544,7.0701,0.060623,0.99764,-0.032158,-1.2507,-0.23703,-0.016908,-0.97136,-4.3567
-0.96885,0.066512,0.23853,7.0899,0.060826,0.99766,-0.031126,-1.249,-0.24005,-0.015647,-0.97064,-4.423
-0.96857,0.067497,0.23939,7.1058,0.062064,0.99762,-0.03017,-1.2481,-0.24086,-0.014364,-0.97045,-4.4903
-0.96773,0.0668,0.24297,7.1267,0.060977,0.99764,-0.031419,-1.2489,-0.2445,-0.01559,-0.96952,-4.5533
-0.96749,0.0675,0.24375,7.1432,0.061512,0.99759,-0.032102,-1.2495,-0.24533,-0.016065,-0.96931,-4.6168
-0.96669,0.067553,0.24686,7.1619,0.061005,0.99756,-0.034084,-1.2506,-0.24855,-0.017889,-0.96845,-4.6761
-0.96622,0.066281,0.24906,7.1804,0.059107,0.9976,-0.03618,-1.2508,-0.25086,-0.020237,-0.96781,-4.7336
-0.96528,0.06553,0.25287,7.2006,0.05753,0.99759,-0.038908,-1.252,-0.25481,-0.023009,-0.96672,-4.7896
-0.9645,0.068732,0.25499,7.2151,0.059761,0.9973,-0.042771,-1.2546,-0.25724,-0.026014,-0.966,-4.8466
-0.96326,0.069757,0.25937,7.2329,0.060496,0.99722,-0.043532,-1.255,-0.26168,-0.026241,-0.9648,-4.9043
-0.96214,0.073697,0.26241,7.2474,0.063814,0.9969,-0.046001,-1.2569,-0.26498,-0.027514,-0.96386,-4.9636
-0.96115,0.072855,0.26626,7.2684,0.062844,0.99697,-0.04594,-1.2565,-0.26879,-0.027423,-0.96281,-5.0233
-0.9607,0.074617,0.26737,7.2851,0.064892,0.99688,-0.045037,-1.2566,-0.26989,-0.025917,-0.96254,-5.0866
